sessionId	userId	items
15742	5815	898,224
15743	10749	436,436,180
15744	9939	161,28
15745	1102	77,407,77,58,46,46
15746	10750	218,196
15747	6851	836,4,848,106,570
15748	10751	464,561,561,894,639,489
15749	4511	303,713
15750	10752	864,143,47,143,864
15751	830	787,418,417,418,418,787,787,673,418,571,787,418,417,418,787,418
15752	10753	607,607
15753	9765	675,144,785,805
15754	10754	649,649,451
15755	10755	540,516
15756	10756	314,504,675
15757	10757	247,718
15758	10758	611,982,933
15759	10759	884,452
15760	8229	959,479
15761	10760	608,453
15762	9876	479,455,455,479
15763	7151	28,84
15764	606	231,95
15765	10761	620,434
15766	1797	51,180
15767	1025	611,905
15768	10762	209,331
15769	3712	557,540,557,768
15770	10763	601,601,601,463,601,601
15771	6425	936,936
15772	9974	885,884,908,884
15773	10764	405,638,187,265,240
15774	10765	907,907
15775	10766	479,557,825
15776	10767	486,578
15777	10768	920,884,557,540
15778	10769	448,652
15779	10770	4,30,30,4,30,4,130,4,130,4,4
15780	10771	884,960
15781	4203	3,350,4,796,301,82,399,82,399,381
15782	1059	474,564,981,522
15783	1611	28,28
15784	10772	48,760,760,912
15785	3790	46,780,158
15786	7123	103,206,206,206,206,340
15787	10773	668,362,832,362,362,832,362,362,362,362,494
15788	10774	400,400,8,236,841,193,410,9,980,386,980,980,980,8,980
15789	10775	675,187
15790	2382	724,725,683,722
15791	10776	448,448,150,566,445,554,981
15792	3706	147,546,286,44
15793	2150	686,522
15794	8923	982,564,529,564,522,522
15795	7883	180,253,95,289,218,219,42,137,712,169
15796	8099	50,283,283,180,112,112
15797	2536	781,95,38
15798	7435	824,721,444,554
15799	0	0,0
15800	2328	143,148,148,143
15801	3753	964,148
15802	10777	463,620,861
15803	10778	375,375
15804	2595	14,192
15805	504	152,152
15806	7938	437,143,97
15807	10779	252,252,252,252,252,252,252,252,252,252,252,252
15808	10780	251,315
15809	5273	629,185
15810	8729	905,487
15811	10781	318,631,631,318,631,631
15812	10782	403,879,305,376,365,344
15813	10783	143,147,182,58,59,143,95,95
15814	10231	289,383
15815	10784	494,546,99,286
15816	7128	332,30,289
15817	10785	614,506
15818	7979	880,10,348,719,127,723,301,258,304,372
15819	10786	180,112,28,180
15820	7806	361,71,358,20
15821	9676	337,145,145,337,470
15822	9281	52,821
15823	4235	140,838,154
15824	8497	290,290,188
15825	8454	965,965
15826	1512	96,143,288,77,473,275,45,45,59,74,143,893,95,38
15827	2748	702,880,814
15828	10787	372,859,199,378,303,859,702,859,859,236
15829	10788	688,295,144,251,321,321,218,631
15830	1603	180,112,329
15831	10789	144,364
15832	6125	422,129,848,255
15833	10790	3,305,859,3,301,347,11,859,859,951,848
15834	4724	723,282,940,181
15835	10791	422,887,887,227,410,353,106,422,353,236,422
15836	740	103,143,893
15837	5718	911,879,630,3
15838	638	417,417
15839	10792	675,246
15840	7625	424,144
15841	10793	479,158,323,72,292,681
15842	10794	28,893,893,688,688,143,143,893,143,143,143,218,143
15843	10795	884,908
15844	10796	222,222
15845	1903	932,453,413,382,382,413
15846	10797	436,93,144,144,93,93,671,671,93
15847	1312	519,519,519,519,519
15848	8704	417,571,417,417
15849	10798	339,244,781,309
15850	10799	905,981,976,503,151,802,557
15851	681	497,77,230,143,893,103,864,84,36,84,479,540
15852	10800	173,174,173
15853	10801	151,802
15854	10802	463,462,544,788,520
15855	6670	530,694,900,530,532,500,530,959,479,884,479,540
15856	10803	465,465,465
15857	10804	722,933,905,962,547,516,577,645,620,522
15858	8809	599,692
15859	7001	778,778,778,778,778
15860	8215	552,536,581
15861	10805	900,692
15862	6041	493,543,438
15863	10806	700,700,700,700,700
15864	10807	222,222,222
15865	10808	198,107
15866	18	330,259,195,183,867,588
15867	10809	521,540
15868	10810	585,585
15869	10811	530,448,541,611
15870	10812	415,420
15871	10813	511,511
15872	9363	441,522
15873	10814	550,962
15874	478	240,585
15875	10815	334,250,613,250,168,248
15876	4207	413,316,316,428,412,428
15877	6396	348,28,482
15878	10816	880,156,563
15879	4129	674,674,674,674,674
15880	10817	428,764,412
15881	2888	803,448
15882	10818	979,386,980,979
15883	6609	578,472,578,571
15884	9967	183,195,183
15885	5608	198,630,20,383,423,327,82,814,127,333,109,380,848,185,177
15886	4907	600,875
15887	6550	932,932
15888	10819	632,540,884
15889	8434	183,183,867
15890	4127	282,507,349
15891	10820	730,606
15892	7515	708,581,602,767,557,767,824,983
15893	3986	319,96
15894	6952	828,828,828,828,828,828,828,828,828,828
15895	10821	185,629
15896	10822	177,320,340,136,266,72,45,77,569,218
15897	9664	452,166,586,718,166
15898	10823	448,560
15899	6427	689,359,590
15900	8570	697,698
15901	10824	187,103,890,207
15902	10825	295,266,103
15903	8073	430,428,317
15904	10826	786,143
15905	10827	355,355,675,614,658,614
15906	4709	565,973
15907	10828	491,547,491,523,744
15908	9771	82,847,28,914,337
15909	182	265,187,86,265,145,146,416,189
15910	7995	431,393,555,518,894
15911	10829	143,751,441
15912	10830	179,73,72,101,178,102,320
15913	10831	195,586
15914	4370	824,824,824
15915	10832	222,103,222
15916	6320	976,556
15917	9552	25,423,107
15918	9396	191,717,191,28,191
15919	2832	520,666,708
15920	4201	673,672
15921	10833	956,956,475,929,475,956,956,676,218
15922	8317	218,688,293,143,218
15923	10834	599,512,722,724,725,643
15924	8163	560,758,511,767
15925	10835	673,787
15926	10836	319,238
15927	9763	70,481
15928	10837	103,95,103,144,453,166,103
15929	6512	354,143,148,185,143
15930	10838	561,561
15931	10839	923,923,923
15932	2278	477,824
15933	2884	708,443
15934	5009	476,894,894,684,824
15935	10840	246,244,289,793,929,289
15936	4939	824,685
15937	10841	824,685
15938	1837	404,129,198,115
15939	9124	568,767,441
15940	10842	712,39
15941	6951	11,880,28,84,84,330,333,272,272
15942	10843	845,144
15943	10844	471,529,685
15944	815	28,914,289,793,28,246,246,300
15945	9116	181,181
15946	7333	224,482
15947	10845	942,434
15948	8345	103,95
15949	3014	144,312
15950	10846	399,399,193
15951	3047	65,971,504,187
15952	10847	331,187
15953	8315	37,79,335,757
15954	8269	7,575,2
15955	9277	289,899,289,914,781,244,671,289
15956	3612	912,96
15957	7379	127,272
15958	362	38,38,51,48,38,51
15959	5752	397,778
15960	10848	242,304
15961	697	496,876
15962	10849	505,893
15963	10850	218,772,219,729,61
15964	4771	171,171,172
15965	9704	297,297
15966	8433	475,218
15967	10851	320,179
15968	10852	494,762
15969	9460	849,361,358,9
15970	6358	254,733,350
15971	10853	115,343
15972	10854	46,387
15973	10855	337,95
15974	10856	97,222
15975	10857	691,964,144
15976	6879	750,316,324,428,699,181
15977	10858	103,103,103,28
15978	2282	480,212
15979	10859	585,595,284
15980	7402	606,957
15981	10860	775,775
15982	10861	628,578,976
15983	10862	392,433,753,753,520,635
15984	10863	382,699
15985	10864	721,566,492,520,499,709,905,393,476
15986	10865	571,572
15987	9441	334,247
15988	10866	209,482,342,342,482,209,209,330
15989	9785	434,511
15990	10867	876,875,391
15991	10868	428,428,428
15992	10869	737,414
15993	10870	165,249
15994	10871	603,715,641,434,434,680,802,511,511
15995	10872	930,930
15996	5485	796,20,2,358,717,823,823,980,716,127,4
15997	9786	554,639
15998	10873	144,781,912,912,309
15999	10874	474,685,557,557
16000	10875	710,557
16001	2920	962,471,983,443
16002	4921	185,102,102,117,101,72,179
16003	694	543,543,543,543,543,379,379,379,493,543
16004	10876	611,725,722
16005	10877	482,217
16006	9157	825,976,981,577,825,577
16007	10878	737,737
16008	1610	571,571
16009	10879	557,604,667,533,701
16010	592	550,649,962,720,441,517
16011	10880	749,556
16012	4	225,806,140,773,852,773,289,337,34,4,91,127,845,116,28,95,209
16013	10881	714,158,28
16014	10882	64,847
16015	9912	640,620,685
16016	3641	171,171,164,389
16017	8933	456,891
16018	10883	215,215
16019	10884	267,119,268,117
16020	8458	267,119,268,117
16021	6488	71,27,719
16022	10885	457,698
16023	10886	765,236,9
16024	10887	112,196
16025	1654	822,131
16026	9645	479,453,808
16027	10888	176,55,176,159,793,289,875,314
16028	298	278,39,614,95,662
16029	10889	942,884,920
16030	9897	103,295,337
16031	985	152,146,152
16032	10890	213,62
16033	10891	355,96,310,676
16034	10892	409,425
16035	10893	103,251
16036	1664	88,45,76,205,205,205
16037	10894	499,557
16038	4553	423,109
16039	10895	289,169,223
16040	10896	632,486,448,540,557,646,540
16041	10897	425,384,527
16042	4950	164,70,295,964,135,320,102,841,970,839
16043	10898	729,480,964
16044	8477	494,99,100
16045	7171	755,522,825,547,441,550,721
16046	4387	825,751,564
16047	10899	505,95
16048	10900	629,504
16049	10901	924,854
16050	10902	143,780,218,211,220,218,143,74,58,853
16051	6303	701,759,639,547,512,922,715,685,894,922,434,982,639,547
16052	1875	147,79,147
16053	729	78,60
16054	10903	568,645,568
16055	10264	634,564
16056	10904	571,827
16057	10905	97,290
16058	10906	267,119,268,964,117
16059	2142	288,780,97,97
16060	5365	46,147
16061	10907	28,809,702
16062	10908	846,846,846
16063	10622	332,95,328
16064	9329	918,479
16065	7108	565,795,564
16066	10909	676,337,318
16067	7569	236,6,357
16068	10910	46,46,46,188,221,188,46,435,46,46
16069	271	203,143,103,143,122,122,537,122,120,307,122,78,79
16070	6392	113,281
16071	10911	309,93,196,309
16072	10912	224,46
16073	9761	713,829
16074	5607	880,935,880,951,132
16075	10913	143,293,143,46
16076	10914	335,147,75
16077	7496	335,46
16078	8238	287,188,728,143
16079	7350	676,201
16080	6878	359,106,91,255,359,792,126,4,98
16081	10915	213,475
16082	10916	240,246,187,600
16083	774	38,319,181,319,279,181,38
16084	7119	222,780,84,143,158,485
16085	10917	676,217
16086	10918	38,279
16087	395	159,158
16088	7461	4,106,11,575
16089	1713	81,719
16090	10919	431,540
16091	311	143,475,485
16092	10920	95,85,326,83,34,963
16093	3034	689,797
16094	8453	9,70,186,350
16095	10921	612,602,557
16096	3216	441,637,962
16097	4413	518,463,462
16098	10922	173,401
16099	10923	295,148,585,540
16100	10924	777,446,551,973,548,957
16101	10925	499,503,861,976
16102	7466	518,448
16103	7247	530,656
16104	10926	466,548
16105	839	547,755,476
16106	10927	285,285
16107	10928	528,884
16108	10929	884,528,528,884
16109	3511	706,706,477
16110	10930	466,548
16111	9805	448,486,679,486,564,567
16112	1465	441,645,503
16113	10931	187,504,187,86
16114	10932	884,479,884,885
16115	1714	236,139,128,139,360,940,236,199,225,82,109,306,109,563,23,360
16116	10933	472,759
16117	10934	710,710,448
16118	10935	409,425
16119	10936	417,417,417,417,618,981,471,610,448,417
16120	1707	400,327
16121	10937	513,557,759,499,686
16122	10938	774,774
16123	5471	544,516,606,639
16124	10939	452,884,917,884,452
16125	7007	722,692,933,933,933
16126	10940	4,4
16127	1596	448,561,673,417
16128	10941	103,293,217
16129	10942	356,158
16130	10943	901,901
16131	10944	508,144
16132	10945	555,503
16133	10946	158,259,934,646
16134	10947	823,128,274,282,4,4,6
16135	10948	378,655,655
16136	6823	241,1
16137	10949	753,557,753
16138	8443	928,928,928,183,183,183,183
16139	3760	982,561,679,574,650
16140	10950	39,237
16141	8993	400,140,423
16142	2954	513,540
16143	2235	138,335,77,234,138,138,204
16144	3284	193,381,590,381
16145	9392	309,309
16146	2647	192,110,1,702,734,3,865
16147	8665	546,494,264
16148	9811	244,506
16149	10951	924,893
16150	10952	317,317
16151	10953	143,144,677,144,143
16152	10954	178,268
16153	10955	436,240,240
16154	10956	103,384,366
16155	7249	575,837,818
16156	3416	216,259,334,216,216,334,334,334,334
16157	10957	922,922,759,922
16158	477	365,590
16159	2184	893,84,83
16160	10958	206,103,206,206
16161	10959	542,437,705
16162	6380	46,45
16163	364	388,143,388,388,854,388
16164	10960	423,134
16165	10961	762,262
16166	4334	540,490
16167	151	38,367,237,38,38,181,38,95
16168	10962	896,863
16169	6285	77,45
16170	10963	689,359
16171	7278	884,934,452
16172	10964	924,781
16173	4546	403,830,29,399,399,114
16174	2073	698,698,698,698,698
16175	7078	227,71
16176	8003	166,222,222
16177	1387	268,119
16178	10556	454,598
16179	3538	268,119
16180	10965	286,801
16181	10966	809,156,258,128,28,318,929,482,28,28,318,854,482,28
16182	10967	330,289,483,797
16183	102	84,143
16184	1711	147,147
16185	3279	923,923
16186	6581	273,831
16187	10511	241,423
16188	10968	956,263,99,762,99,262,100,286
16189	1517	364,218,212,406,87,87,145,145
16190	10969	180,64
16191	9574	353,365,837,113
16192	4918	28,199,381,108,713,911,378,28,980,381,386,372,128
16193	10970	145,858,425
16194	10971	108,299,131
16195	158	143,781,143,203,80,80,80
16196	2376	103,143,143,314,158,143,143,103
16197	10972	145,143,145
16198	10973	955,133,816
16199	10974	864,103
16200	10975	46,79
16201	2071	371,765
16202	2226	8,980,872,590,979,843,399,109
16203	10976	747,747,747
16204	10977	171,231,231,144,337
16205	8245	406,772
16206	10978	45,77,58,143
16207	4478	361,104,422,422,872,422,872,575,351
16208	10979	147,89,120
16209	10980	95,332,103
16210	10981	880,306,4,813,28,793,289,671,289,53,361,822,822,879,4,872
16211	6464	26,823
16212	10982	219,405
16213	2157	29,872
16214	4403	611,530
16215	4144	536,669,460,710
16216	2027	329,48,329,813
16217	10983	808,317,808
16218	10984	557,540
16219	10985	212,210
16220	7565	403,935
16221	563	44,143,148,323,291,292,177,119,268,117,267,102,266,148,143
16222	10986	314,145
16223	6889	448,448,548
16224	10987	595,595,595
16225	10988	144,912
16226	10989	437,437,437
16227	10990	673,417
16228	10991	646,646
16229	3974	646,557
16230	10992	699,808
16231	10993	675,187
16232	10994	143,261,246
16233	3152	46,893
16234	10995	259,168,248
16235	10996	167,215
16236	10997	84,246,103,84
16237	10998	808,860
16238	10999	556,577,795,448
16239	11000	811,684,811
16240	11001	265,675
16241	11002	187,187,86,86,86,391
16242	11003	48,363
16243	10161	282,254,702
16244	3772	571,861,957,442
16245	11004	143,608
16246	4861	8,383,281
16247	9917	634,962,441,803
16248	5950	980,979,911
16249	11005	699,317
16250	11006	187,783
16251	3356	699,259,412
16252	1601	95,143
16253	2070	984,381,880,350,796,872,127,859,26,859,198,381,381,109,365,955,955,105,273
16254	3264	361,9,848,127,796,403,703,810,823,4,81,563,716,127,90,4,880,403,935,8
16255	11007	795,637,540
16256	1870	356,342,158,676
16257	9482	97,217
16258	11008	894,558
16259	9698	331,366,366,331
16260	11009	974,318,103
16261	5523	77,235,122,435,77,177
16262	11010	317,317,316
16263	9944	246,664
16264	7122	296,118
16265	9536	147,469
16266	11011	341,158
16267	11012	557,84,540,503,640,448
16268	11013	187,187
16269	10007	842,849
16270	2891	470,470
16271	3938	143,143
16272	2702	185,95,614
16273	9287	129,108,347,108
16274	11014	217,676,158,148
16275	11015	182,435
16276	1861	587,244,84
16277	5866	58,46
16278	990	375,375,375
16279	7956	282,298
16280	11016	278,383,277,282
16281	7602	469,147
16282	6519	84,671,84
16283	2437	797,371,980,4,358,361,399,359,91,269,371
16284	11017	188,858,58
16285	5669	631,218,143
16286	11018	329,329
16287	8284	797,107,199,8,842
16288	11019	504,330
16289	11020	833,210
16290	11021	110,373,269,713,269,538
16291	11022	629,345,504,187,384,384,187,629
16292	5572	93,97
16293	5672	475,143
16294	11023	929,97
16295	9951	105,282
16296	11024	384,638,405,220,384
16297	8860	103,103
16298	1330	331,187,222,222,213
16299	9457	143,289
16300	11025	78,97,97
16301	1869	147,124
16302	11026	377,804
16303	1476	98,796,98,105,810,796
16304	9348	213,675,458
16305	11027	762,762,546,262,100,494,264,264,494,762,263,286,762
16306	8801	208,28
16307	323	196,196
16308	11028	747,747
16309	11029	671,384,671,84
16310	11030	144,144,103
16311	11031	143,103,207,143
16312	11032	240,158,293
16313	9474	677,638,342,157
16314	1745	455,595,595,595
16315	11033	747,870,871
16316	11034	929,482,309,309,482,929,289,289,929
16317	662	527,95,114,422,139,282,301,217,97
16318	7695	401,401,401
16319	6708	918,918
16320	11035	434,603
16321	5962	148,143
16322	3225	325,608
16323	800	448,637
16324	11036	860,413,817,616
16325	8586	95,505,298,39,213,712,712,213,96,712
16326	11037	85,337
16327	11038	967,967
16328	11039	553,669
16329	11040	493,167,167
16330	5484	904,180
16331	11041	515,462,554,517,392,973,446,962,973,751,973,441,446,547,720,639,441,490,540
16332	5201	479,710,532,498
16333	11042	271,249,271,985
16334	2886	457,196,311
16335	11043	586,166
16336	11044	327,327
16337	11045	530,532,417
16338	11046	911,373,125,104
16339	11047	908,884
16340	11048	884,909
16341	8738	4,793
16342	9070	46,188,158
16343	11049	280,280,280,50
16344	11050	530,532
16345	10416	144,331
16346	3254	247,493,889
16347	1060	571,434,571,571,417,499
16348	7773	37,728,143,37
16349	3098	473,473
16350	9700	217,310,310
16351	9216	654,878,962,962
16352	9114	171,712,87,538,199,9,127,273,879,131,852,303,575,71,847,911
16353	10344	884,884
16354	11051	342,97
16355	2375	143,158
16356	8876	704,503
16357	11052	974,318
16358	11053	290,143,158,158,144
16359	11054	611,532,529,620,448,532,599
16360	3901	653,540,586,557,455,532
16361	11055	364,858,103
16362	11056	490,552
16363	11057	108,910,27,349,2,813,4,19,23,2,3,127
16364	11058	902,902
16365	9122	143,112,367,112
16366	11059	218,143
16367	11060	302,261,45,77
16368	11061	516,922
16369	3774	516,922
16370	11062	152,72,179,152
16371	6284	234,201,201,435,32
16372	2870	44,44
16373	11063	124,124
16374	11064	983,633,441,605,518,983,820
16375	11065	983,820
16376	11066	763,763,413,428
16377	11067	175,4,481,132,92,131,849,175
16378	11068	78,435
16379	6266	381,130
16380	11069	729,62,56
16381	11070	337,480,218,337
16382	11071	332,320
16383	11072	179,287,32,204,44,320
16384	11073	95,103
16385	11074	735,691
16386	10362	310,527,310
16387	11075	223,43,169
16388	11076	143,144,143,143
16389	11077	222,53,793,289
16390	7804	222,914,53,793,914,289
16391	8265	336,229,336
16392	7930	342,356
16393	11078	209,143,158,158,158,158,144,145,84,143,143,95,244
16394	11079	377,46
16395	7147	314,780
16396	4591	896,876,336
16397	8519	320,266
16398	11080	46,46
16399	9971	681,418,417
16400	2625	605,513,511
16401	11081	187,143
16402	8991	864,144,158
16403	7153	678,530,479,540,530,499,448,540,530,678,530,530,530,499,417,530,812,530,540
16404	11082	382,382,382,382
16405	11083	412,412
16406	11084	672,571
16407	9443	166,586,509
16408	11085	711,711
16409	11086	616,382
16410	11087	632,448
16411	11088	861,534
16412	7657	92,849,129,849,92,92,849,815,849,849
16413	6161	673,539,456,539,673,673,539,414,539,787,417
16414	8078	434,503,448
16415	11089	599,448
16416	11090	942,884,885,884,917,942,931
16417	11091	939,595,732,939,595
16418	9261	477,667,448,819
16419	11092	522,653,477,522,515
16420	11093	679,650,486,561,448,540,511,500,881,617
16421	11094	156,114,773,64
